Date,Time,"Volatility 50 Index"
"2017-03-15","10:26:24",502.1232
"2017-03-15","10:26:26",502.2105
"2017-03-15","10:26:28",502.0757
"2017-03-15","10:26:30",502.0373
"2017-03-15","10:26:32",502.057
"2017-03-15","10:26:34",502.0703
"2017-03-15","10:26:36",502.1201
"2017-03-15","10:26:38",502.1022
"2017-03-15","10:26:40",502.1869
"2017-03-15","10:26:42",502.1018
"2017-03-15","10:26:44",502.1818
"2017-03-15","10:26:46",502.2197
"2017-03-15","10:26:48",502.1387
"2017-03-15","10:26:50",502.1067
"2017-03-15","10:26:52",502.1981
"2017-03-15","10:26:54",502.1595
"2017-03-15","10:26:56",502.1683
"2017-03-15","10:26:58",502.2032
"2017-03-15","10:27:00",502.239
"2017-03-15","10:27:02",502.34
"2017-03-15","10:27:04",502.3754
"2017-03-15","10:27:06",502.3862
"2017-03-15","10:27:08",502.4206
"2017-03-15","10:27:10",502.4263
"2017-03-15","10:27:12",502.3932
"2017-03-15","10:27:14",502.3781
"2017-03-15","10:27:16",502.4935
"2017-03-15","10:27:18",502.4949
"2017-03-15","10:27:20",502.4695
"2017-03-15","10:27:22",502.4595
"2017-03-15","10:27:24",502.444
"2017-03-15","10:27:26",502.5051
"2017-03-15","10:27:28",502.5558
"2017-03-15","10:27:30",502.595
"2017-03-15","10:27:32",502.6251
"2017-03-15","10:27:34",502.7398
"2017-03-15","10:27:36",502.7456
"2017-03-15","10:27:38",502.8074
"2017-03-15","10:27:40",502.8986
"2017-03-15","10:27:42",502.8969
"2017-03-15","10:27:44",502.7727
"2017-03-15","10:27:46",502.8345
"2017-03-15","10:27:48",502.7997
"2017-03-15","10:27:50",502.7022
"2017-03-15","10:27:52",502.7005
"2017-03-15","10:27:54",502.7083
"2017-03-15","10:27:56",502.703
"2017-03-15","10:27:58",502.648
"2017-03-15","10:28:00",502.5418
"2017-03-15","10:28:02",502.5356
"2017-03-15","10:28:04",502.5031
"2017-03-15","10:28:06",502.559
"2017-03-15","10:28:08",502.5196
"2017-03-15","10:28:10",502.5749
"2017-03-15","10:28:12",502.5379
"2017-03-15","10:28:14",502.681
"2017-03-15","10:28:16",502.7148
"2017-03-15","10:28:18",502.8025
"2017-03-15","10:28:20",502.7475
"2017-03-15","10:28:22",502.6707
"2017-03-15","10:28:24",502.6578
"2017-03-15","10:28:26",502.6106
"2017-03-15","10:28:28",502.6182
"2017-03-15","10:28:30",502.5726
"2017-03-15","10:28:32",502.6823
"2017-03-15","10:28:34",502.7254
"2017-03-15","10:28:36",502.6656
"2017-03-15","10:28:38",502.6661
"2017-03-15","10:28:40",502.6389
"2017-03-15","10:28:42",502.7107
"2017-03-15","10:28:44",502.6895
"2017-03-15","10:28:46",502.64
"2017-03-15","10:28:48",502.5745
"2017-03-15","10:28:50",502.5042
"2017-03-15","10:28:52",502.512
"2017-03-15","10:28:54",502.5429
"2017-03-15","10:28:56",502.5075
"2017-03-15","10:28:58",502.4799
"2017-03-15","10:29:00",502.4272
"2017-03-15","10:29:02",502.4184
"2017-03-15","10:29:04",502.4069
"2017-03-15","10:29:06",502.3661
"2017-03-15","10:29:08",502.3422
"2017-03-15","10:29:10",502.315
"2017-03-15","10:29:12",502.3164
"2017-03-15","10:29:14",502.3222
"2017-03-15","10:29:16",502.3259
"2017-03-15","10:29:18",502.3054
"2017-03-15","10:29:20",502.2779
"2017-03-15","10:29:22",502.1714
"2017-03-15","10:29:24",502.0969
"2017-03-15","10:29:26",502.201
"2017-03-15","10:29:28",502.2342
"2017-03-15","10:29:30",502.2522
"2017-03-15","10:29:32",502.3382
"2017-03-15","10:29:34",502.3062
"2017-03-15","10:29:36",502.3345
"2017-03-15","10:29:38",502.3425
"2017-03-15","10:29:40",502.3325
"2017-03-15","10:29:42",502.168
"2017-03-15","10:29:44",502.1098
"2017-03-15","10:29:46",502.0489
"2017-03-15","10:29:48",502.062
"2017-03-15","10:29:50",502.1624
"2017-03-15","10:29:52",502.2298
"2017-03-15","10:29:54",502.2963
"2017-03-15","10:29:56",502.2501
"2017-03-15","10:29:58",502.1304
"2017-03-15","10:30:00",502.3094
"2017-03-15","10:30:02",502.2051
"2017-03-15","10:30:04",502.1523
"2017-03-15","10:30:06",502.1403
"2017-03-15","10:30:08",502.1925
"2017-03-15","10:30:10",502.143
"2017-03-15","10:30:12",502.0054
"2017-03-15","10:30:14",502.089
"2017-03-15","10:30:16",502.0957
"2017-03-15","10:30:18",502.1851
"2017-03-15","10:30:20",502.2349
"2017-03-15","10:30:22",502.24
"2017-03-15","10:30:24",502.2732
"2017-03-15","10:30:26",502.3028
"2017-03-15","10:30:28",502.1415
"2017-03-15","10:30:30",502.0579
"2017-03-15","10:30:32",502.0151
"2017-03-15","10:30:34",502.0463
"2017-03-15","10:30:36",501.9851
"2017-03-15","10:30:38",501.9429
"2017-03-15","10:30:40",501.893
"2017-03-15","10:30:42",502.0021
"2017-03-15","10:30:44",501.9168
"2017-03-15","10:30:46",501.8481
"2017-03-15","10:30:48",501.777
"2017-03-15","10:30:50",501.7231
"2017-03-15","10:30:52",501.7667
"2017-03-15","10:30:54",501.7137
"2017-03-15","10:30:56",501.7699
"2017-03-15","10:30:58",501.8889
"2017-03-15","10:31:00",501.9839
"2017-03-15","10:31:02",501.9799
"2017-03-15","10:31:04",501.9719
"2017-03-15","10:31:06",502.0711
"2017-03-15","10:31:08",502.2673
"2017-03-15","10:31:10",502.1921
"2017-03-15","10:31:12",502.2305
"2017-03-15","10:31:14",502.2053
"2017-03-15","10:31:16",502.1471
"2017-03-15","10:31:18",502.2117
"2017-03-15","10:31:20",502.2981
"2017-03-15","10:31:22",502.3057
"2017-03-15","10:31:24",502.2477
"2017-03-15","10:31:26",502.3109
"2017-03-15","10:31:28",502.4575
"2017-03-15","10:31:30",502.4251
"2017-03-15","10:31:32",502.4611
"2017-03-15","10:31:34",502.3892
"2017-03-15","10:31:36",502.4124
"2017-03-15","10:31:38",502.4487
"2017-03-15","10:31:40",502.4761
"2017-03-15","10:31:42",502.3451
"2017-03-15","10:31:44",502.4027
"2017-03-15","10:31:46",502.4064
"2017-03-15","10:31:48",502.4243
"2017-03-15","10:31:50",502.5101
"2017-03-15","10:31:52",502.5318
"2017-03-15","10:31:54",502.5445
"2017-03-15","10:31:56",502.4466
"2017-03-15","10:31:58",502.487
"2017-03-15","10:32:00",502.3745
"2017-03-15","10:32:02",502.4162
"2017-03-15","10:32:04",502.4326
"2017-03-15","10:32:06",502.511
"2017-03-15","10:32:08",502.3695
"2017-03-15","10:32:10",502.3343
"2017-03-15","10:32:12",502.3201
"2017-03-15","10:32:14",502.2673
"2017-03-15","10:32:16",502.2909
"2017-03-15","10:32:18",502.3021
"2017-03-15","10:32:20",502.1947
"2017-03-15","10:32:22",502.1327
"2017-03-15","10:32:24",502.127
"2017-03-15","10:32:26",502.1998
"2017-03-15","10:32:28",502.3286
"2017-03-15","10:32:30",502.3217
"2017-03-15","10:32:32",502.3267
"2017-03-15","10:32:34",502.3083
"2017-03-15","10:32:36",502.3015
"2017-03-15","10:32:38",502.2238
"2017-03-15","10:32:40",502.1341
"2017-03-15","10:32:42",502.0642
"2017-03-15","10:32:44",502.0143
"2017-03-15","10:32:46",501.9754
"2017-03-15","10:32:48",502.0131
"2017-03-15","10:32:50",502.0362
"2017-03-15","10:32:52",502.1158
"2017-03-15","10:32:54",502.099
"2017-03-15","10:32:56",502.1875
"2017-03-15","10:32:58",502.1873
"2017-03-15","10:33:00",502.2698
"2017-03-15","10:33:02",502.2841
"2017-03-15","10:33:04",502.2467
"2017-03-15","10:33:06",502.363
"2017-03-15","10:33:08",502.2835
"2017-03-15","10:33:10",502.2798
"2017-03-15","10:33:12",502.2865
"2017-03-15","10:33:14",502.3667
"2017-03-15","10:33:16",502.2567
"2017-03-15","10:33:18",502.2225
"2017-03-15","10:33:20",502.1539
"2017-03-15","10:33:22",502.0658
"2017-03-15","10:33:24",502.1012
"2017-03-15","10:33:26",502.116
"2017-03-15","10:33:28",502.0498
"2017-03-15","10:33:30",502.0547
"2017-03-15","10:33:32",502.0398
"2017-03-15","10:33:34",501.9962
"2017-03-15","10:33:36",501.9986
"2017-03-15","10:33:38",502.0833
"2017-03-15","10:33:40",502.1263
"2017-03-15","10:33:42",502.106
"2017-03-15","10:33:44",502.153
"2017-03-15","10:33:46",502.0883
"2017-03-15","10:33:48",502.0069
"2017-03-15","10:33:50",501.9832
"2017-03-15","10:33:52",501.8019
"2017-03-15","10:33:54",501.7638
"2017-03-15","10:33:56",501.8907
"2017-03-15","10:33:58",502.0009
"2017-03-15","10:34:00",502.0499
"2017-03-15","10:34:02",501.9399
"2017-03-15","10:34:04",502.016
"2017-03-15","10:34:06",501.9596
"2017-03-15","10:34:08",501.9426
"2017-03-15","10:34:10",502.0242
"2017-03-15","10:34:12",502.0342
"2017-03-15","10:34:14",502.0498
"2017-03-15","10:34:16",501.973
"2017-03-15","10:34:18",501.9386
"2017-03-15","10:34:20",502.002
"2017-03-15","10:34:22",501.8999
"2017-03-15","10:34:24",501.963
"2017-03-15","10:34:26",501.9945
"2017-03-15","10:34:28",502.0236
"2017-03-15","10:34:30",501.8954
"2017-03-15","10:34:32",501.9624
"2017-03-15","10:34:34",501.9347
"2017-03-15","10:34:36",501.9732
"2017-03-15","10:34:38",501.8604
"2017-03-15","10:34:40",501.8142
"2017-03-15","10:34:42",501.7404
"2017-03-15","10:34:44",501.7942
"2017-03-15","10:34:46",501.8605
"2017-03-15","10:34:48",501.8154
"2017-03-15","10:34:50",501.6782
"2017-03-15","10:34:52",501.611
"2017-03-15","10:34:54",501.505
"2017-03-15","10:34:56",501.5355
"2017-03-15","10:34:58",501.4241
"2017-03-15","10:35:00",501.3696
"2017-03-15","10:35:02",501.2971
"2017-03-15","10:35:04",501.2609
"2017-03-15","10:35:06",501.2734
"2017-03-15","10:35:08",501.1771
"2017-03-15","10:35:10",501.1283
"2017-03-15","10:35:12",501.087
"2017-03-15","10:35:14",501.0281
"2017-03-15","10:35:16",501.1253
"2017-03-15","10:35:18",501.128
"2017-03-15","10:35:20",501.0113
"2017-03-15","10:35:22",500.9992
"2017-03-15","10:35:24",500.9508
"2017-03-15","10:35:26",500.9077
"2017-03-15","10:35:28",500.9507
"2017-03-15","10:35:30",500.9595
"2017-03-15","10:35:32",500.9092
"2017-03-15","10:35:34",500.782
"2017-03-15","10:35:36",500.883
"2017-03-15","10:35:38",501.0158
"2017-03-15","10:35:40",501.0153
"2017-03-15","10:35:42",501.0338
"2017-03-15","10:35:44",501.1354
"2017-03-15","10:35:46",501.1853
"2017-03-15","10:35:48",501.2158
"2017-03-15","10:35:50",501.2169
"2017-03-15","10:35:52",501.0872
"2017-03-15","10:35:54",501.0608
"2017-03-15","10:35:56",501.0332
"2017-03-15","10:35:58",501.0281
"2017-03-15","10:36:00",501.0639
"2017-03-15","10:36:02",501.0638
"2017-03-15","10:36:04",501.0253
"2017-03-15","10:36:06",500.9691
"2017-03-15","10:36:08",500.9113
"2017-03-15","10:36:10",500.8357
"2017-03-15","10:36:12",500.9232
"2017-03-15","10:36:14",500.9495
"2017-03-15","10:36:16",500.943
"2017-03-15","10:36:18",500.9007
"2017-03-15","10:36:20",500.9332
"2017-03-15","10:36:22",501.0042
"2017-03-15","10:36:24",500.9711
"2017-03-15","10:36:26",500.9123
"2017-03-15","10:36:28",500.8332
"2017-03-15","10:36:30",500.8057
"2017-03-15","10:36:32",500.823
"2017-03-15","10:36:34",500.7995
"2017-03-15","10:36:36",500.8387
"2017-03-15","10:36:38",500.8457
"2017-03-15","10:36:40",500.9166
"2017-03-15","10:36:42",500.8661
"2017-03-15","10:36:44",500.7867
"2017-03-15","10:36:46",500.7769
"2017-03-15","10:36:48",500.8299
"2017-03-15","10:36:50",500.8454
"2017-03-15","10:36:52",500.8469
"2017-03-15","10:36:54",500.8745
"2017-03-15","10:36:56",500.8088
"2017-03-15","10:36:58",500.8929
"2017-03-15","10:37:00",500.9525
"2017-03-15","10:37:02",500.8857
"2017-03-15","10:37:04",500.8229
"2017-03-15","10:37:06",500.7445
"2017-03-15","10:37:08",500.8161
"2017-03-15","10:37:10",500.804
"2017-03-15","10:37:12",500.7805
"2017-03-15","10:37:14",500.7842
"2017-03-15","10:37:16",500.7316
"2017-03-15","10:37:18",500.8194
"2017-03-15","10:37:20",500.9202
"2017-03-15","10:37:22",501.013
"2017-03-15","10:37:24",501.0546
"2017-03-15","10:37:26",500.9902
"2017-03-15","10:37:28",500.9567
"2017-03-15","10:37:30",501.0552
"2017-03-15","10:37:32",501.1555
"2017-03-15","10:37:34",501.1063
"2017-03-15","10:37:36",501.0402
"2017-03-15","10:37:38",501.0584
"2017-03-15","10:37:40",500.9528
"2017-03-15","10:37:42",500.975
"2017-03-15","10:37:44",500.9806
"2017-03-15","10:37:46",500.9891
"2017-03-15","10:37:48",501.0424
"2017-03-15","10:37:50",501.0083
"2017-03-15","10:37:52",501.0458
"2017-03-15","10:37:54",501.007
"2017-03-15","10:37:56",500.9254
"2017-03-15","10:37:58",500.916
"2017-03-15","10:38:00",500.9601
"2017-03-15","10:38:02",500.9626
"2017-03-15","10:38:04",500.7888
"2017-03-15","10:38:06",500.8693
"2017-03-15","10:38:08",500.9009
"2017-03-15","10:38:10",500.924
"2017-03-15","10:38:12",500.9203
"2017-03-15","10:38:14",500.8882
"2017-03-15","10:38:16",500.9302
"2017-03-15","10:38:18",501.0403
"2017-03-15","10:38:20",501.1214
"2017-03-15","10:38:22",501.0464
"2017-03-15","10:38:24",501.0133
"2017-03-15","10:38:26",501.0678
"2017-03-15","10:38:28",501.042
"2017-03-15","10:38:30",501.05
"2017-03-15","10:38:32",501.0609
"2017-03-15","10:38:34",501.1145
"2017-03-15","10:38:36",501.0798
"2017-03-15","10:38:38",501.0133
"2017-03-15","10:38:40",501.1191
"2017-03-15","10:38:42",501.1324
"2017-03-15","10:38:44",501.1613
"2017-03-15","10:38:46",501.1339
"2017-03-15","10:38:48",501.1576
"2017-03-15","10:38:50",501.2313
"2017-03-15","10:38:52",501.1681
"2017-03-15","10:38:54",501.1904
"2017-03-15","10:38:56",501.2194
"2017-03-15","10:38:58",501.2653
"2017-03-15","10:39:00",501.3106
"2017-03-15","10:39:02",501.2412
"2017-03-15","10:39:04",501.2423
"2017-03-15","10:39:06",501.3
"2017-03-15","10:39:08",501.2415
"2017-03-15","10:39:10",501.1882
"2017-03-15","10:39:12",501.1788
"2017-03-15","10:39:14",501.0609
"2017-03-15","10:39:16",501.0626
"2017-03-15","10:39:18",501.0982
"2017-03-15","10:39:20",501.2009
"2017-03-15","10:39:22",501.2528
"2017-03-15","10:39:24",501.1603
"2017-03-15","10:39:26",501.1768
"2017-03-15","10:39:28",501.2147
"2017-03-15","10:39:30",501.1984
"2017-03-15","10:39:32",501.1243
"2017-03-15","10:39:34",501.1626
"2017-03-15","10:39:36",501.0854
"2017-03-15","10:39:38",501.1698
"2017-03-15","10:39:40",501.1323
"2017-03-15","10:39:42",501.17
"2017-03-15","10:39:44",501.2155
"2017-03-15","10:39:46",501.2212
"2017-03-15","10:39:48",501.1734
"2017-03-15","10:39:50",501.1372
"2017-03-15","10:39:52",501.0941
"2017-03-15","10:39:54",501.0248
"2017-03-15","10:39:56",501.0618
"2017-03-15","10:39:58",501.0248
"2017-03-15","10:40:00",501.1341
"2017-03-15","10:40:02",501.2101
"2017-03-15","10:40:04",501.1505
"2017-03-15","10:40:06",501.1469
"2017-03-15","10:40:08",501.1736
"2017-03-15","10:40:10",501.1767
"2017-03-15","10:40:12",501.3031
"2017-03-15","10:40:14",501.3351
"2017-03-15","10:40:16",501.3799
"2017-03-15","10:40:18",501.3295
"2017-03-15","10:40:20",501.2501
"2017-03-15","10:40:22",501.2502
"2017-03-15","10:40:24",501.279
"2017-03-15","10:40:26",501.1967
"2017-03-15","10:40:28",501.1848
"2017-03-15","10:40:30",501.1155
"2017-03-15","10:40:32",501.145
"2017-03-15","10:40:34",501.2828
"2017-03-15","10:40:36",501.0764
"2017-03-15","10:40:38",501.0195
"2017-03-15","10:40:40",501.0754
"2017-03-15","10:40:42",501.0694
"2017-03-15","10:40:44",501.1569
"2017-03-15","10:40:46",501.1883
"2017-03-15","10:40:48",501.039
"2017-03-15","10:40:50",501.0618
"2017-03-15","10:40:52",501.1006
"2017-03-15","10:40:54",501.1174
"2017-03-15","10:40:56",501.1909
"2017-03-15","10:40:58",501.1538
"2017-03-15","10:41:00",501.1212
"2017-03-15","10:41:02",501.2064
"2017-03-15","10:41:04",501.1463
"2017-03-15","10:41:06",501.0735
"2017-03-15","10:41:08",501.0536
"2017-03-15","10:41:10",500.9898
"2017-03-15","10:41:12",501.0329
"2017-03-15","10:41:14",501.1336
"2017-03-15","10:41:16",501.1845
"2017-03-15","10:41:18",501.1288
"2017-03-15","10:41:20",501.1367
"2017-03-15","10:41:22",501.1103
"2017-03-15","10:41:24",501.1109
"2017-03-15","10:41:26",501.0559
"2017-03-15","10:41:28",501.0348
"2017-03-15","10:41:30",500.9333
"2017-03-15","10:41:32",500.9278
"2017-03-15","10:41:34",500.9612
"2017-03-15","10:41:36",500.9696
"2017-03-15","10:41:38",500.9083
"2017-03-15","10:41:40",500.9043
"2017-03-15","10:41:42",500.8137
"2017-03-15","10:41:44",500.6787
"2017-03-15","10:41:46",500.6578
"2017-03-15","10:41:48",500.8069
"2017-03-15","10:41:50",500.8647
"2017-03-15","10:41:52",500.9277
"2017-03-15","10:41:54",501.0098
"2017-03-15","10:41:56",500.9786
"2017-03-15","10:41:58",501.0369
"2017-03-15","10:42:00",501.0112
"2017-03-15","10:42:02",501.0415
"2017-03-15","10:42:04",501.0375
"2017-03-15","10:42:06",500.983
"2017-03-15","10:42:08",500.8194
"2017-03-15","10:42:10",500.8052
"2017-03-15","10:42:12",500.7629
"2017-03-15","10:42:14",500.6717
"2017-03-15","10:42:16",500.6773
"2017-03-15","10:42:18",500.6679
"2017-03-15","10:42:20",500.724
"2017-03-15","10:42:22",500.7603
"2017-03-15","10:42:24",500.7887
"2017-03-15","10:42:26",500.7922
"2017-03-15","10:42:28",500.8464
"2017-03-15","10:42:30",500.8063
"2017-03-15","10:42:32",500.8041
"2017-03-15","10:42:34",500.8367
"2017-03-15","10:42:36",500.8649
"2017-03-15","10:42:38",500.8089
"2017-03-15","10:42:40",500.7572
"2017-03-15","10:42:42",500.7529
"2017-03-15","10:42:44",500.7583
"2017-03-15","10:42:46",500.7476
"2017-03-15","10:42:48",500.7646
"2017-03-15","10:42:50",500.8321
"2017-03-15","10:42:52",500.7817
"2017-03-15","10:42:54",500.726
"2017-03-15","10:42:56",500.7817
"2017-03-15","10:42:58",500.7817
"2017-03-15","10:43:00",500.8809
"2017-03-15","10:43:02",500.7978
"2017-03-15","10:43:04",500.7956
"2017-03-15","10:43:06",500.8143
"2017-03-15","10:43:08",500.8895
"2017-03-15","10:43:10",500.8568
"2017-03-15","10:43:12",500.8642
"2017-03-15","10:43:14",500.8215
"2017-03-15","10:43:16",500.9135
"2017-03-15","10:43:18",500.8613
"2017-03-15","10:43:20",500.9255
"2017-03-15","10:43:22",500.9906
"2017-03-15","10:43:24",500.9745
"2017-03-15","10:43:26",501.0759
"2017-03-15","10:43:28",501.0649
"2017-03-15","10:43:30",501.0598
"2017-03-15","10:43:32",500.9433
"2017-03-15","10:43:34",500.9925
"2017-03-15","10:43:36",500.9669
"2017-03-15","10:43:38",500.8509
"2017-03-15","10:43:40",500.8207
"2017-03-15","10:43:42",500.7401
"2017-03-15","10:43:44",500.8238
"2017-03-15","10:43:46",500.8346
"2017-03-15","10:43:48",500.8722
"2017-03-15","10:43:50",500.9275
"2017-03-15","10:43:52",500.9418
"2017-03-15","10:43:54",500.9962
"2017-03-15","10:43:56",500.9869
"2017-03-15","10:43:58",501.0571
"2017-03-15","10:44:00",501.1025
"2017-03-15","10:44:02",501.1002
"2017-03-15","10:44:04",501.1661
"2017-03-15","10:44:06",501.1829
"2017-03-15","10:44:08",501.1933
"2017-03-15","10:44:10",501.2212
"2017-03-15","10:44:12",501.323
"2017-03-15","10:44:14",501.3474
"2017-03-15","10:44:16",501.4227
"2017-03-15","10:44:18",501.4196
"2017-03-15","10:44:20",501.4406
"2017-03-15","10:44:22",501.4349
"2017-03-15","10:44:24",501.3857
"2017-03-15","10:44:26",501.3977
"2017-03-15","10:44:28",501.4912
"2017-03-15","10:44:30",501.5422
"2017-03-15","10:44:32",501.5971
"2017-03-15","10:44:34",501.5108
"2017-03-15","10:44:36",501.3983
"2017-03-15","10:44:38",501.3629
"2017-03-15","10:44:40",501.288
"2017-03-15","10:44:42",501.2839
"2017-03-15","10:44:44",501.3012
"2017-03-15","10:44:46",501.3778
"2017-03-15","10:44:48",501.203
"2017-03-15","10:44:50",501.1816
"2017-03-15","10:44:52",501.1025
"2017-03-15","10:44:54",501.1513
"2017-03-15","10:44:56",501.0674
"2017-03-15","10:44:58",501.0992
"2017-03-15","10:45:00",500.9775
"2017-03-15","10:45:02",500.8991
"2017-03-15","10:45:04",500.7418
"2017-03-15","10:45:06",500.7541
"2017-03-15","10:45:08",500.7234
"2017-03-15","10:45:10",500.5991
"2017-03-15","10:45:12",500.6427
"2017-03-15","10:45:14",500.5964
"2017-03-15","10:45:16",500.6483
"2017-03-15","10:45:18",500.7198
"2017-03-15","10:45:20",500.7015
"2017-03-15","10:45:22",500.7362
"2017-03-15","10:45:24",500.7136
"2017-03-15","10:45:26",500.6249
"2017-03-15","10:45:28",500.6459
"2017-03-15","10:45:30",500.5606
"2017-03-15","10:45:32",500.5559
"2017-03-15","10:45:34",500.587
"2017-03-15","10:45:36",500.5209
"2017-03-15","10:45:38",500.5027
"2017-03-15","10:45:40",500.5442
"2017-03-15","10:45:42",500.5438
"2017-03-15","10:45:44",500.6597
"2017-03-15","10:45:46",500.5632
"2017-03-15","10:45:48",500.6257
"2017-03-15","10:45:50",500.6673
"2017-03-15","10:45:52",500.6525
"2017-03-15","10:45:54",500.7852
"2017-03-15","10:45:56",500.6899
"2017-03-15","10:45:58",500.5924
"2017-03-15","10:46:00",500.5033
"2017-03-15","10:46:02",500.4754
"2017-03-15","10:46:04",500.4341
"2017-03-15","10:46:06",500.4396
"2017-03-15","10:46:08",500.2973
"2017-03-15","10:46:10",500.2648
"2017-03-15","10:46:12",500.2895
"2017-03-15","10:46:14",500.1667
"2017-03-15","10:46:16",500.1827
"2017-03-15","10:46:18",500.2189
"2017-03-15","10:46:20",500.1734
"2017-03-15","10:46:22",500.1503
"2017-03-15","10:46:24",500.2427
"2017-03-15","10:46:26",500.2715
"2017-03-15","10:46:28",500.3357
"2017-03-15","10:46:30",500.4232
"2017-03-15","10:46:32",500.3631
"2017-03-15","10:46:34",500.3229
"2017-03-15","10:46:36",500.2826
"2017-03-15","10:46:38",500.416
"2017-03-15","10:46:40",500.3348
"2017-03-15","10:46:42",500.265
"2017-03-15","10:46:44",500.2521
"2017-03-15","10:46:46",500.1552
"2017-03-15","10:46:48",500.1195
"2017-03-15","10:46:50",500.0981
"2017-03-15","10:46:52",500.012
"2017-03-15","10:46:54",500.0589
"2017-03-15","10:46:56",500.0646
"2017-03-15","10:46:58",500.0649
"2017-03-15","10:47:00",500.0998
"2017-03-15","10:47:02",500.0138
"2017-03-15","10:47:04",500.0777
"2017-03-15","10:47:06",500.2202
"2017-03-15","10:47:08",500.2249
"2017-03-15","10:47:10",500.2383
"2017-03-15","10:47:12",500.3458
"2017-03-15","10:47:14",500.449
"2017-03-15","10:47:16",500.3779
"2017-03-15","10:47:18",500.3934
"2017-03-15","10:47:20",500.4126
"2017-03-15","10:47:22",500.5085
"2017-03-15","10:47:24",500.493
"2017-03-15","10:47:26",500.4922
"2017-03-15","10:47:28",500.562
"2017-03-15","10:47:30",500.5101
"2017-03-15","10:47:32",500.5059
"2017-03-15","10:47:34",500.5211
"2017-03-15","10:47:36",500.5092
"2017-03-15","10:47:38",500.5683
"2017-03-15","10:47:40",500.6448
"2017-03-15","10:47:42",500.5817
"2017-03-15","10:47:44",500.6067
"2017-03-15","10:47:46",500.5543
"2017-03-15","10:47:48",500.5788
"2017-03-15","10:47:50",500.574
"2017-03-15","10:47:52",500.5667
"2017-03-15","10:47:54",500.5822
"2017-03-15","10:47:56",500.6233
"2017-03-15","10:47:58",500.6837
"2017-03-15","10:48:00",500.6181
"2017-03-15","10:48:02",500.4424
"2017-03-15","10:48:04",500.368
"2017-03-15","10:48:06",500.3543
"2017-03-15","10:48:08",500.2422
"2017-03-15","10:48:10",500.2619
"2017-03-15","10:48:12",500.2511
"2017-03-15","10:48:14",500.3407
"2017-03-15","10:48:16",500.3028
"2017-03-15","10:48:18",500.3004
"2017-03-15","10:48:20",500.2973
"2017-03-15","10:48:22",500.3284
"2017-03-15","10:48:24",500.2741
"2017-03-15","10:48:26",500.3522
"2017-03-15","10:48:28",500.2455
"2017-03-15","10:48:30",500.1568
"2017-03-15","10:48:32",500.2397
"2017-03-15","10:48:34",500.2451
"2017-03-15","10:48:36",500.2145
"2017-03-15","10:48:38",500.224
"2017-03-15","10:48:40",500.2022
"2017-03-15","10:48:42",500.2024
"2017-03-15","10:48:44",500.2359
"2017-03-15","10:48:46",500.1981
"2017-03-15","10:48:48",500.2064
"2017-03-15","10:48:50",500.1938
"2017-03-15","10:48:52",500.272
"2017-03-15","10:48:54",500.31
"2017-03-15","10:48:56",500.3317
"2017-03-15","10:48:58",500.3939
"2017-03-15","10:49:00",500.4363
"2017-03-15","10:49:02",500.4574
"2017-03-15","10:49:04",500.4415
"2017-03-15","10:49:06",500.3759
"2017-03-15","10:49:08",500.4475
"2017-03-15","10:49:10",500.4855
"2017-03-15","10:49:12",500.5603
"2017-03-15","10:49:14",500.6075
"2017-03-15","10:49:16",500.5695
"2017-03-15","10:49:18",500.6553
"2017-03-15","10:49:20",500.7107
"2017-03-15","10:49:22",500.6416
"2017-03-15","10:49:24",500.6641
"2017-03-15","10:49:26",500.6434
"2017-03-15","10:49:28",500.6928
"2017-03-15","10:49:30",500.6112
"2017-03-15","10:49:32",500.6709
"2017-03-15","10:49:34",500.7367
"2017-03-15","10:49:36",500.6714
"2017-03-15","10:49:38",500.6407
"2017-03-15","10:49:40",500.657
"2017-03-15","10:49:42",500.6224
"2017-03-15","10:49:44",500.5874
"2017-03-15","10:49:46",500.5589
"2017-03-15","10:49:48",500.5801
"2017-03-15","10:49:50",500.5902
"2017-03-15","10:49:52",500.6373
"2017-03-15","10:49:54",500.6311
"2017-03-15","10:49:56",500.5801
"2017-03-15","10:49:58",500.5411
"2017-03-15","10:50:00",500.5131
"2017-03-15","10:50:02",500.5032
"2017-03-15","10:50:04",500.4916
"2017-03-15","10:50:06",500.4699
"2017-03-15","10:50:08",500.5316
"2017-03-15","10:50:10",500.3596
"2017-03-15","10:50:12",500.3445
"2017-03-15","10:50:14",500.2976
"2017-03-15","10:50:16",500.2241
"2017-03-15","10:50:18",500.2762
"2017-03-15","10:50:20",500.3236
"2017-03-15","10:50:22",500.3856
"2017-03-15","10:50:24",500.376
"2017-03-15","10:50:26",500.5214
"2017-03-15","10:50:28",500.5168
"2017-03-15","10:50:30",500.4399
"2017-03-15","10:50:32",500.4609
"2017-03-15","10:50:34",500.4932
"2017-03-15","10:50:36",500.4627
"2017-03-15","10:50:38",500.3719
"2017-03-15","10:50:40",500.3794
"2017-03-15","10:50:42",500.4355
"2017-03-15","10:50:44",500.4083
"2017-03-15","10:50:46",500.4051
"2017-03-15","10:50:48",500.3667
"2017-03-15","10:50:50",500.365
"2017-03-15","10:50:52",500.3711
"2017-03-15","10:50:54",500.4575
"2017-03-15","10:50:56",500.4373
"2017-03-15","10:50:58",500.509
"2017-03-15","10:51:00",500.551
